timestamp,ap_t,ts_t,split,x1,x2
2015-10-11 14:00:00+00:00,246.3,0.2569,train,-1,-8.199999999999989
2015-10-11 15:00:00+00:00,246.3,0.0,train,-1,-8.0
2015-10-11 16:00:00+00:00,246.5,0.0,train,-1,-8.0
2015-10-11 17:00:00+00:00,248.24,0.1101,train,-1,-8.0
2015-10-11 18:00:00+00:00,248.24,0.17616,train,-1,-8.0
2015-10-11 19:00:00+00:00,248.24,0.00645,train,-1,-8.0
2015-10-11 20:00:00+00:00,248.24,0.0,train,-1,-8.0
2015-10-11 21:00:00+00:00,247.77,0.05505,train,-1,-8.0
2015-10-11 22:00:00+00:00,248.24,0.0,train,-1,-8.0
2015-10-11 23:00:00+00:00,249.5,0.0,train,-1,-8.0
2015-10-12 00:00:00+00:00,249.0,0.1221428571428571,train,-1,-8.0
2015-10-12 01:00:00+00:00,249.0,0.0,train,-1,-8.0
2015-10-12 02:00:00+00:00,249.0,0.0526875,train,-1,-8.0
2015-10-12 03:00:00+00:00,248.98,0.1805846153846153,train,-1,-8.0
2015-10-12 04:00:00+00:00,248.71,0.0,train,-1,-8.0
2015-10-12 05:00:00+00:00,248.71,0.1802,train,-1,-8.0
2015-10-12 06:00:00+00:00,248.71,0.2202,train,-1,-8.0
2015-10-12 07:00:00+00:00,248.71,-0.0086,train,-1,-8.0
2015-10-12 08:00:00+00:00,248.71,0.0,train,-1,-8.0
2015-10-12 09:00:00+00:00,248.71,0.0921333333333333,train,-1,-8.0
2015-10-12 10:00:00+00:00,248.71,0.0,train,-1,-8.0
2015-10-12 11:00:00+00:00,247.72,0.17616,train,-1,-8.0
2015-10-12 12:00:00+00:00,247.72,0.0734,train,-1,-8.0
2015-10-12 13:00:00+00:00,247.62,0.0,train,-1,-8.0
2015-10-12 14:00:00+00:00,247.62,0.0,train,-1,-8.0
2015-10-12 15:00:00+00:00,247.62,0.17616,train,-1,-8.0
2015-10-12 16:00:00+00:00,247.91,0.0,train,-1,-8.0
2015-10-12 17:00:00+00:00,247.62,0.0,train,-1,-8.0
2015-10-12 18:00:00+00:00,247.62,0.0,train,-1,-8.0
2015-10-12 19:00:00+00:00,247.6,0.0387,train,-1,-8.0
2015-10-12 20:00:00+00:00,247.6,0.0,train,-1,-8.0
2015-10-12 21:00:00+00:00,247.6,0.0,train,-1,-8.0
2015-10-12 22:00:00+00:00,247.6,0.16416,train,-1,-8.0
2015-10-12 23:00:00+00:00,247.6,0.0,train,-1,-8.0
2015-10-13 00:00:00+00:00,247.24,0.1957333333333333,train,-1,-8.0
2015-10-13 01:00:00+00:00,247.1,0.0,train,-1,-8.0
2015-10-13 02:00:00+00:00,245.75,-0.04425,train,-1,-8.199999999999989
2015-10-13 03:00:00+00:00,245.75,0.1211230769230769,train,-1,-8.0
2015-10-13 04:00:00+00:00,245.75,0.0832416666666666,train,-1,-8.0
2015-10-13 05:00:00+00:00,245.75,-0.0147428571428571,train,-1,-8.0
2015-10-13 06:00:00+00:00,246.4,0.0374666666666666,train,-1,-8.0
2015-10-13 07:00:00+00:00,248.0,-0.01032,train,-1,-8.0
2015-10-13 08:00:00+00:00,248.3,0.0,train,-1,-8.0
2015-10-13 09:00:00+00:00,248.3,0.0,train,-1,-8.0
2015-10-13 10:00:00+00:00,248.3,0.0,train,-1,-8.0
2015-10-13 11:00:00+00:00,252.87,0.1101,train,-1,-8.0
2015-10-13 12:00:00+00:00,251.45,0.0,train,-1,-8.0
2015-10-13 13:00:00+00:00,251.45,0.0,train,-1,-8.0
2015-10-13 14:00:00+00:00,251.35,-0.10695,train,-1,-8.199999999999989
2015-10-13 15:00:00+00:00,250.8,0.0,train,-1,-8.0
2015-10-13 16:00:00+00:00,250.28,0.0,train,-1,-8.0
2015-10-13 17:00:00+00:00,250.0,0.0,train,-1,-8.0
2015-10-13 18:00:00+00:00,249.92,0.0,train,-1,-8.0
2015-10-13 19:00:00+00:00,250.35,0.0,train,-1,-8.0
2015-10-13 20:00:00+00:00,250.35,0.0,train,-1,-8.0
2015-10-13 21:00:00+00:00,250.35,0.0,train,-1,-8.0
2015-10-13 22:00:00+00:00,250.0,0.2202,train,-1,-8.0
2015-10-13 23:00:00+00:00,250.42,0.0457399999999999,train,-1,-8.0
2015-10-14 00:00:00+00:00,251.08,0.0,train,-1,-8.0
2015-10-14 01:00:00+00:00,251.0,-0.01032,train,-1,-8.0
2015-10-14 02:00:00+00:00,251.0,0.0629142857142857,train,-1,-8.0
2015-10-14 03:00:00+00:00,251.0,0.08038,train,-1,-8.0
2015-10-14 04:00:00+00:00,250.7,0.0455333333333333,train,-1,-8.0
2015-10-14 05:00:00+00:00,250.89,0.0,train,-1,-8.0
2015-10-14 06:00:00+00:00,250.89,0.057175,train,-1,-8.0
2015-10-14 07:00:00+00:00,251.0,0.0629142857142857,train,-1,-8.0
2015-10-14 08:00:00+00:00,251.15,0.0,train,-1,-8.0
2015-10-14 09:00:00+00:00,251.15,-0.0073714285714285,train,-1,-8.0
2015-10-14 10:00:00+00:00,251.15,0.0,train,-1,-8.0
2015-10-14 11:00:00+00:00,251.15,-0.0086,train,-1,-8.0
2015-10-14 12:00:00+00:00,251.15,0.1835,train,-1,-8.0
2015-10-14 13:00:00+00:00,251.53,0.05505,train,-1,-8.0
2015-10-14 14:00:00+00:00,251.53,0.0,train,-1,-8.0
2015-10-14 15:00:00+00:00,253.0,0.095,train,-1,-8.0
2015-10-14 16:00:00+00:00,253.63,0.14192,train,-1,-8.0
2015-10-14 17:00:00+00:00,254.55,0.0,train,-1,-8.0
2015-10-14 18:00:00+00:00,254.32,-0.0503888888888888,train,-1,-8.199999999999989
2015-10-14 19:00:00+00:00,253.92,0.1600357142857142,train,-1,-8.0
2015-10-14 20:00:00+00:00,254.19,0.1124777777777777,train,-1,-8.0
2015-10-14 21:00:00+00:00,254.07,0.0,train,-1,-8.0
2015-10-14 22:00:00+00:00,254.19,0.1336,train,-1,-8.0
2015-10-14 23:00:00+00:00,253.0,-0.100475,train,-1,-8.199999999999989
2015-10-15 00:00:00+00:00,253.0,0.14912,train,-1,-8.0
2015-10-15 01:00:00+00:00,253.0,0.1887428571428571,train,-1,-8.0
2015-10-15 02:00:00+00:00,255.0,-0.0502375,train,-1,-8.199999999999989
2015-10-15 03:00:00+00:00,254.59,0.1124909090909091,train,-1,-8.0
2015-10-15 04:00:00+00:00,254.59,0.08677,train,-1,-8.0
2015-10-15 05:00:00+00:00,255.9,-0.0611142857142857,train,-1,-8.199999999999989
2015-10-15 06:00:00+00:00,255.9,-0.08038,train,-1,-8.199999999999989
2015-10-15 07:00:00+00:00,255.9,0.0,train,-1,-8.0
2015-10-15 08:00:00+00:00,253.64,0.0,train,-1,-8.0
2015-10-15 09:00:00+00:00,255.47,0.0,train,-1,-8.0
2015-10-15 10:00:00+00:00,255.47,0.1468,train,-1,-8.0
2015-10-15 11:00:00+00:00,255.47,0.0055,train,-1,-8.0
2015-10-15 12:00:00+00:00,255.47,0.0,train,-1,-8.0
2015-10-15 13:00:00+00:00,255.47,0.0,train,-1,-8.0
2015-10-15 14:00:00+00:00,255.45,0.1566,train,-1,-8.0
2015-10-15 15:00:00+00:00,255.31,0.1418583333333333,train,-1,-8.0
2015-10-15 16:00:00+00:00,255.0,0.1258285714285714,train,-1,-8.0
2015-10-15 17:00:00+00:00,255.4,0.0,train,-1,-8.0
2015-10-15 18:00:00+00:00,256.25,0.2463,train,-1,-8.199999999999989
2015-10-15 19:00:00+00:00,258.86,0.0,train,-1,-8.0
2015-10-15 20:00:00+00:00,256.33,0.0,train,-1,-8.0
2015-10-15 21:00:00+00:00,255.2,0.0734,train,-1,-8.0
2015-10-15 22:00:00+00:00,255.2,0.0,train,-1,-8.0
2015-10-15 23:00:00+00:00,255.31,0.0,train,-1,-8.0
2015-10-16 00:00:00+00:00,255.31,0.26424,train,-1,-8.199999999999989
2015-10-16 01:00:00+00:00,255.13,0.2516571428571428,train,-1,-8.199999999999989
2015-10-16 02:00:00+00:00,256.63,-0.0574142857142857,train,-1,-8.199999999999989
2015-10-16 03:00:00+00:00,257.19,0.1275,train,-1,-8.0
2015-10-16 04:00:00+00:00,258.98,0.0,train,-1,-8.0
2015-10-16 05:00:00+00:00,258.98,0.2516571428571428,train,-1,-8.199999999999989
2015-10-16 06:00:00+00:00,258.98,0.1457083333333333,train,-1,-8.0
2015-10-16 07:00:00+00:00,256.21,-0.0147428571428571,train,-1,-8.0
2015-10-16 08:00:00+00:00,256.21,0.0,train,-1,-8.0
2015-10-16 09:00:00+00:00,260.0,-0.0647857142857142,train,-1,-8.199999999999989
2015-10-16 10:00:00+00:00,259.2,-0.0669833333333333,train,-1,-8.199999999999989
2015-10-16 11:00:00+00:00,259.2,0.0064166666666666,train,-1,-8.0
2015-10-16 12:00:00+00:00,261.5,0.0,train,-1,-8.0
2015-10-16 13:00:00+00:00,263.0,0.0801,train,-1,-8.0
2015-10-16 14:00:00+00:00,263.0,0.0100699999999999,train,-1,-8.0
2015-10-16 15:00:00+00:00,265.42,-0.0453499999999999,train,-1,-8.199999999999989
2015-10-16 16:00:00+00:00,268.83,-0.0172,train,-1,-8.0
2015-10-16 17:00:00+00:00,268.66,-0.0079384615384615,train,-1,-8.0
2015-10-16 18:00:00+00:00,269.99,-0.0147428571428571,train,-1,-8.0
2015-10-16 19:00:00+00:00,265.7,-0.0053916666666666,train,-1,-8.0
2015-10-16 20:00:00+00:00,263.05,0.1620214285714285,train,-1,-8.0
2015-10-16 21:00:00+00:00,263.1,0.1275692307692307,train,-1,-8.0
2015-10-16 22:00:00+00:00,263.25,0.0864,train,-1,-8.0
2015-10-16 23:00:00+00:00,264.0,0.04215,train,-1,-8.0
2015-10-17 00:00:00+00:00,264.38,0.1908,train,-1,-8.0
2015-10-17 01:00:00+00:00,265.18,0.19864,train,-1,-8.0
2015-10-17 02:00:00+00:00,270.0,0.0388454545454545,train,-1,-8.0
2015-10-17 03:00:00+00:00,270.0,0.10529,train,-1,-8.0
2015-10-17 04:00:00+00:00,274.6,0.0,train,-1,-8.0
2015-10-17 05:00:00+00:00,270.91,-0.0103166666666666,train,-1,-8.0
2015-10-17 06:00:00+00:00,274.58,0.0,train,-1,-8.0
2015-10-17 07:00:00+00:00,269.87,0.0,train,-1,-8.0
2015-10-17 08:00:00+00:00,274.19,0.0,train,-1,-8.0
2015-10-17 09:00:00+00:00,274.19,-0.0038799999999999,train,-1,-8.0
2015-10-17 10:00:00+00:00,274.19,0.2526,train,-1,-8.199999999999989
2015-10-17 11:00:00+00:00,274.19,0.0238857142857142,train,-1,-8.0
2015-10-17 12:00:00+00:00,274.14,-0.01032,train,-1,-8.0
2015-10-17 13:00:00+00:00,274.14,-0.0147428571428571,train,-1,-8.0
2015-10-17 14:00:00+00:00,274.0,-0.0069692307692307,train,-1,-8.0
2015-10-17 15:00:00+00:00,273.5,-0.0129,train,-1,-8.0
2015-10-17 16:00:00+00:00,271.16,0.1047083333333333,train,-1,-8.0
2015-10-17 17:00:00+00:00,271.16,-0.0129,train,-1,-8.0
2015-10-17 18:00:00+00:00,270.0,-0.0397,train,-1,-8.0
2015-10-17 19:00:00+00:00,268.0,0.0864,train,-1,-8.0
2015-10-17 20:00:00+00:00,267.71,-0.0129,train,-1,-8.0
2015-10-17 21:00:00+00:00,270.0,-0.0114666666666666,train,-1,-8.0
2015-10-17 22:00:00+00:00,272.47,-0.0129,train,-1,-8.0
2015-10-17 23:00:00+00:00,272.47,-0.0172,train,-1,-8.0
2015-10-18 00:00:00+00:00,274.39,-0.0147428571428571,train,-1,-8.0
2015-10-18 01:00:00+00:00,274.5,0.0864,train,-1,-8.0
2015-10-18 02:00:00+00:00,271.65,-0.0129,train,-1,-8.0
2015-10-18 03:00:00+00:00,269.26,0.1228727272727272,train,-1,-8.0
2015-10-18 04:00:00+00:00,274.22,0.0374666666666666,train,-1,-8.0
2015-10-18 05:00:00+00:00,274.22,-0.0086,train,-1,-8.0
2015-10-18 06:00:00+00:00,274.45,-0.0172,train,-1,-8.0
2015-10-18 07:00:00+00:00,274.45,-0.0147428571428571,train,-1,-8.0
2015-10-18 08:00:00+00:00,274.66,-0.0721571428571428,train,-1,-8.199999999999989
2015-10-18 09:00:00+00:00,274.66,0.0374666666666666,train,-1,-8.0
2015-10-18 10:00:00+00:00,272.44,-0.0721571428571428,train,-1,-8.199999999999989
2015-10-18 11:00:00+00:00,272.44,-0.0129,train,-1,-8.0
2015-10-18 12:00:00+00:00,272.44,0.1353333333333333,train,-1,-8.0
2015-10-18 13:00:00+00:00,272.44,-0.0631375,train,-1,-8.199999999999989
2015-10-18 14:00:00+00:00,268.5,-0.0129,train,-1,-8.0
2015-10-18 15:00:00+00:00,268.75,0.0610428571428571,train,-1,-8.0
2015-10-18 16:00:00+00:00,267.75,0.0374666666666666,train,-1,-8.0
2015-10-18 17:00:00+00:00,267.75,-0.0172,train,-1,-8.0
2015-10-18 18:00:00+00:00,264.02,0.0972,train,-1,-8.0
2015-10-18 19:00:00+00:00,264.02,-0.0129,train,-1,-8.0
2015-10-18 20:00:00+00:00,264.02,-0.0621933333333333,train,-1,-8.199999999999989
2015-10-18 21:00:00+00:00,268.46,-0.010275,train,-1,-8.0
2015-10-18 22:00:00+00:00,268.46,0.0387,train,-1,-8.0
2015-10-18 23:00:00+00:00,268.46,0.0,train,-1,-8.0
2015-10-19 00:00:00+00:00,268.46,0.2516571428571428,train,-1,-8.199999999999989
2015-10-19 01:00:00+00:00,268.46,-0.0566874999999999,train,-1,-8.199999999999989
2015-10-19 02:00:00+00:00,269.99,0.0,train,-1,-8.0
2015-10-19 03:00:00+00:00,269.99,0.18952,train,-1,-8.0
2015-10-19 04:00:00+00:00,269.99,0.1058,train,-1,-8.0
2015-10-19 05:00:00+00:00,269.99,0.0,train,-1,-8.0
2015-10-19 06:00:00+00:00,269.99,0.0,train,-1,-8.0
2015-10-19 07:00:00+00:00,269.99,-0.0014555555555555,train,-1,-8.0
2015-10-19 08:00:00+00:00,269.99,0.0,train,-1,-8.0
2015-10-19 09:00:00+00:00,269.99,0.08808,train,-1,-8.0
2015-10-19 10:00:00+00:00,269.99,-0.0574142857142857,train,-1,-8.199999999999989
2015-10-19 11:00:00+00:00,269.99,-0.0292666666666666,train,-1,-8.0
2015-10-19 12:00:00+00:00,268.81,0.0439333333333333,train,-1,-8.0
2015-10-19 13:00:00+00:00,267.39,0.0,train,-1,-8.0
2015-10-19 14:00:00+00:00,267.89,0.0,train,-1,-8.0
2015-10-19 15:00:00+00:00,268.5,0.0,train,-1,-8.0
2015-10-19 16:00:00+00:00,274.77,0.0,train,-1,-8.0
2015-10-19 17:00:00+00:00,270.0,0.0,train,-1,-8.0
2015-10-19 18:00:00+00:00,268.51,0.1101,train,-1,-8.0
2015-10-19 19:00:00+00:00,272.5,0.0489333333333333,train,-1,-8.0
2015-10-19 20:00:00+00:00,265.06,-0.03565,train,-1,-8.0
2015-10-19 21:00:00+00:00,272.5,0.0629142857142857,train,-1,-8.0
2015-10-19 22:00:00+00:00,266.02,0.1313285714285714,train,-1,-8.0
2015-10-19 23:00:00+00:00,266.33,-0.0669833333333333,train,-1,-8.199999999999989
2015-10-20 00:00:00+00:00,266.89,0.0,train,-1,-8.0
2015-10-20 01:00:00+00:00,270.3,0.0,train,-1,-8.0
2015-10-20 02:00:00+00:00,270.3,-0.0502375,train,-1,-8.199999999999989
2015-10-20 03:00:00+00:00,273.87,0.16722,train,-1,-8.0
2015-10-20 04:00:00+00:00,270.99,0.05505,train,-1,-8.0
2015-10-20 05:00:00+00:00,266.89,0.0,train,-1,-8.0
2015-10-20 06:00:00+00:00,266.89,0.0,train,-1,-8.0
2015-10-20 07:00:00+00:00,266.89,0.0,train,-1,-8.0
2015-10-20 08:00:00+00:00,268.38,-0.0479399999999999,train,-1,-8.199999999999989
2015-10-20 09:00:00+00:00,268.38,-0.0574142857142857,train,-1,-8.199999999999989
2015-10-20 10:00:00+00:00,273.87,0.0734,train,-1,-8.0
2015-10-20 11:00:00+00:00,273.87,-0.08556,train,-1,-8.199999999999989
2015-10-20 12:00:00+00:00,273.87,0.0,train,-1,-8.0
2015-10-20 13:00:00+00:00,268.76,0.0417615384615384,train,-1,-8.0
2015-10-20 14:00:00+00:00,271.12,0.0,train,-1,-8.0
2015-10-20 15:00:00+00:00,275.99,-0.0574142857142857,train,-1,-8.199999999999989
2015-10-20 16:00:00+00:00,275.99,0.07595,train,-1,-8.0
2015-10-20 17:00:00+00:00,270.97,-0.0073714285714285,train,-1,-8.0
2015-10-20 18:00:00+00:00,272.35,0.0,train,-1,-8.0
2015-10-20 19:00:00+00:00,274.0,0.15057,train,-1,-8.0
2015-10-20 20:00:00+00:00,274.42,0.0169999999999999,train,-1,-8.0
2015-10-20 21:00:00+00:00,272.0,-0.0669833333333333,train,-1,-8.199999999999989
2015-10-20 22:00:00+00:00,272.1,0.16515,train,-1,-8.0
2015-10-20 23:00:00+00:00,272.0,-0.0713,train,-1,-8.199999999999989
2015-10-21 00:00:00+00:00,272.25,0.0,train,-1,-8.0
2015-10-21 01:00:00+00:00,272.25,0.0055,train,-1,-8.0
2015-10-21 02:00:00+00:00,272.5,-0.0574142857142857,train,-1,-8.199999999999989
2015-10-21 03:00:00+00:00,272.5,0.069625,train,-1,-8.0
2015-10-21 04:00:00+00:00,272.47,-0.0503888888888888,train,-1,-8.199999999999989
2015-10-21 05:00:00+00:00,272.47,-0.0741083333333333,train,-1,-8.199999999999989
2015-10-21 06:00:00+00:00,272.47,-0.0344,train,-1,-8.0
2015-10-21 07:00:00+00:00,272.47,-0.0114666666666666,train,-1,-8.0
2015-10-21 08:00:00+00:00,272.45,-0.0721571428571428,train,-1,-8.199999999999989
2015-10-21 09:00:00+00:00,272.45,-0.0114666666666666,train,-1,-8.0
2015-10-21 10:00:00+00:00,269.5,0.1107272727272727,train,-1,-8.0
2015-10-21 11:00:00+00:00,272.0,-0.0114666666666666,train,-1,-8.0
2015-10-21 12:00:00+00:00,272.1,-0.0147428571428571,train,-1,-8.0
2015-10-21 13:00:00+00:00,272.0,-0.0092428571428571,train,-1,-8.0
2015-10-21 14:00:00+00:00,271.5,-0.102676923076923,train,-1,-8.199999999999989
2015-10-21 15:00:00+00:00,271.5,-0.0079384615384615,train,-1,-8.0
2015-10-21 16:00:00+00:00,271.5,0.0458545454545454,train,-1,-8.0
2015-10-21 17:00:00+00:00,271.3,-0.0721571428571428,train,-1,-8.199999999999989
2015-10-21 18:00:00+00:00,271.25,-0.0114666666666666,train,-1,-8.0
2015-10-21 19:00:00+00:00,271.25,-0.0079384615384615,train,-1,-8.0
2015-10-21 20:00:00+00:00,271.93,-0.0093818181818181,train,-1,-8.0
2015-10-21 21:00:00+00:00,272.0,-0.0093818181818181,train,-1,-8.0
2015-10-21 22:00:00+00:00,271.64,-0.0117214285714285,train,-1,-8.0
2015-10-21 23:00:00+00:00,272.0,-0.05051,train,-1,-8.199999999999989
2015-10-22 00:00:00+00:00,271.26,-0.0172,train,-1,-8.0
2015-10-22 01:00:00+00:00,271.26,-0.0147428571428571,train,-1,-8.0
2015-10-22 02:00:00+00:00,271.5,0.0289363636363636,train,-1,-8.0
2015-10-22 03:00:00+00:00,271.5,0.0563307692307692,train,-1,-8.0
2015-10-22 04:00:00+00:00,271.5,-0.0721571428571428,train,-1,-8.199999999999989
2015-10-22 05:00:00+00:00,271.5,-0.0821444444444444,train,-1,-8.199999999999989
2015-10-22 06:00:00+00:00,271.63,-0.0459181818181818,train,-1,-8.199999999999989
2015-10-22 07:00:00+00:00,271.7,-0.05051,train,-1,-8.199999999999989
2015-10-22 08:00:00+00:00,273.0,-0.0755833333333333,train,-1,-8.199999999999989
2015-10-22 09:00:00+00:00,275.0,-0.00516,train,-1,-8.0
2015-10-22 10:00:00+00:00,277.05,0.1101,train,-1,-8.0
2015-10-22 11:00:00+00:00,279.98,0.0281454545454545,train,-1,-8.0
2015-10-22 12:00:00+00:00,278.87,-0.0574142857142857,train,-1,-8.199999999999989
2015-10-22 13:00:00+00:00,278.88,0.0629142857142857,train,-1,-8.0
2015-10-22 14:00:00+00:00,278.77,-0.0669833333333333,train,-1,-8.199999999999989
2015-10-22 15:00:00+00:00,278.7,0.0,train,-1,-8.0
2015-10-22 16:00:00+00:00,276.62,0.0,train,-1,-8.0
2015-10-22 17:00:00+00:00,276.75,0.0,train,-1,-8.0
2015-10-22 18:00:00+00:00,276.75,-0.0574142857142857,train,-1,-8.199999999999989
2015-10-22 19:00:00+00:00,276.74,0.0064166666666666,train,-1,-8.0
2015-10-22 20:00:00+00:00,276.85,0.0,train,-1,-8.0
2015-10-22 21:00:00+00:00,276.92,0.0,train,-1,-8.0
2015-10-22 22:00:00+00:00,276.89,-0.08038,train,-1,-8.199999999999989
2015-10-22 23:00:00+00:00,276.92,0.0,train,-1,-8.0
2015-10-23 00:00:00+00:00,276.92,0.0,train,-1,-8.0
2015-10-23 01:00:00+00:00,278.3,-0.0365363636363636,train,-1,-8.0
2015-10-23 02:00:00+00:00,278.33,0.0,train,-1,-8.0
2015-10-23 03:00:00+00:00,278.25,0.18185,train,-1,-8.0
2015-10-23 04:00:00+00:00,276.92,0.0,train,-1,-8.0
2015-10-23 05:00:00+00:00,279.89,-0.0669833333333333,train,-1,-8.199999999999989
2015-10-23 06:00:00+00:00,279.88,-0.0730727272727272,train,-1,-8.199999999999989
2015-10-23 07:00:00+00:00,279.88,0.0,train,-1,-8.0
2015-10-23 08:00:00+00:00,280.28,-0.0631375,train,-1,-8.199999999999989
2015-10-23 09:00:00+00:00,279.87,0.0864,train,-1,-8.0
2015-10-23 10:00:00+00:00,279.87,-0.0058818181818181,train,-1,-8.0
2015-10-23 11:00:00+00:00,279.87,-0.0631375,train,-1,-8.199999999999989
